epoch,accuracy,learning_rate,loss,top_2_accuracy,val_accuracy,val_loss,val_top_2_accuracy
47,0.16547945141792297,0.0002500000118743628,1.8149136304855347,0.38575342297554016,0.24261873960494995,1.5645931959152222,0.46213093400001526
48,0.18027397990226746,0.0002500000118743628,1.788840413093567,0.39397260546684265,0.24261873960494995,1.5578912496566772,0.5275995135307312
49,0.1698630154132843,0.0002500000118743628,1.8074554204940796,0.4000000059604645,0.24646984040737152,1.544710636138916,0.528883159160614
50,0.1956164389848709,0.0002500000118743628,1.7592343091964722,0.42630136013031006,0.24005134403705597,1.5601259469985962,0.46084722876548767
51,0.19945205748081207,0.0002500000118743628,1.7867932319641113,0.40657535195350647,0.24646984040737152,1.540526032447815,0.5404364466667175
52,0.18082191050052643,0.0002500000118743628,1.810038685798645,0.3978082239627838,0.24646984040737152,1.5401606559753418,0.535301685333252
53,0.18739725649356842,0.0002500000118743628,1.781686544418335,0.40383562445640564,0.23106546700000763,1.5634032487869263,0.5365853905677795
54,0.19616438448429108,0.0002500000118743628,1.7689391374588013,0.4175342321395874,0.23106546700000763,1.5659672021865845,0.5070603489875793
55,0.17589041590690613,0.0002500000118743628,1.7975059747695923,0.3967123329639435,0.24390244483947754,1.5473235845565796,0.4569961428642273
56,0.19123287498950958,0.0002500000118743628,1.749889612197876,0.4257534146308899,0.2503209114074707,1.5344936847686768,0.5147625207901001
57,0.19945205748081207,0.0002500000118743628,1.7855857610702515,0.40547946095466614,0.24646984040737152,1.5518311262130737,0.4569961428642273
58,0.19123287498950958,0.0002500000118743628,1.7785344123840332,0.42136985063552856,0.24646984040737152,1.563963770866394,0.4403080940246582
59,0.18904109299182892,0.0002500000118743628,1.7792795896530151,0.4060274064540863,0.2503209114074707,1.5540393590927124,0.44672656059265137
60,0.1764383614063263,0.0002500000118743628,1.8004974126815796,0.39561644196510315,0.2618741989135742,1.5461888313293457,0.44672656059265137
61,0.18849314749240875,0.0002500000118743628,1.77072012424469,0.4043835699558258,0.24646984040737152,1.5660978555679321,0.4287548065185547
62,0.18958903849124908,0.0002500000118743628,1.7771168947219849,0.40493151545524597,0.26957637071609497,1.5566999912261963,0.4403080940246582
63,0.17041096091270447,0.0002500000118743628,1.7684736251831055,0.41150686144828796,0.26059049367904663,1.5517268180847168,0.4544287621974945
64,0.1879452019929886,0.0002500000118743628,1.7694171667099,0.40712329745292664,0.2657252848148346,1.549046516418457,0.45057767629623413
65,0.19452054798603058,0.0001250000059371814,1.7632616758346558,0.41205480694770813,0.25930681824684143,1.5465751886367798,0.44929397106170654
66,0.18191780149936676,0.0001250000059371814,1.785649061203003,0.4093150794506073,0.25545570254325867,1.5469512939453125,0.45186135172843933
67,0.1863013654947281,0.0001250000059371814,1.764676570892334,0.4043835699558258,0.2490372210741043,1.5536134243011475,0.4403080940246582
68,0.19287671148777008,0.0001250000059371814,1.7675639390945435,0.4109589159488678,0.2490372210741043,1.5549237728118896,0.4390243887901306
69,0.19068492949008942,0.0001250000059371814,1.7681176662445068,0.3895890414714813,0.24775353074073792,1.5472296476364136,0.442875474691391
70,0.18958903849124908,0.0001250000059371814,1.7644619941711426,0.4301369786262512,0.2490372210741043,1.5445809364318848,0.4441591799259186
71,0.18849314749240875,0.0001250000059371814,1.7790799140930176,0.40054795145988464,0.2490372210741043,1.5481220483779907,0.44544288516044617
