epoch,accuracy,learning_rate,loss,top_2_accuracy,val_accuracy,val_loss,val_top_2_accuracy
0,0.17777778208255768,0.0005000000237487257,2.5723326206207275,0.3539682626724243,0.1666666716337204,1.8315730094909668,0.3333333432674408
1,0.16746032238006592,0.0005000000237487257,2.4381158351898193,0.33492064476013184,0.1666666716337204,1.8676354885101318,0.3333333432674408
2,0.16190476715564728,0.0005000000237487257,2.364164352416992,0.33968254923820496,0.1666666716337204,1.8114348649978638,0.3333333432674408
3,0.15555556118488312,0.0005000000237487257,2.2904720306396484,0.3126984238624573,0.1666666716337204,1.8260685205459595,0.3333333432674408
4,0.1785714328289032,0.0005000000237487257,2.155961036682129,0.3769841194152832,0.1666666716337204,1.886907935142517,0.3333333432674408
5,0.14603175222873688,0.0005000000237487257,2.19590163230896,0.30793651938438416,0.1666666716337204,1.952468991279602,0.3333333432674408
6,0.1865079402923584,0.0005000000237487257,2.096984624862671,0.3301587402820587,0.1666666716337204,1.8849467039108276,0.3333333432674408
7,0.1746031790971756,0.0005000000237487257,2.0906107425689697,0.33174604177474976,0.1666666716337204,1.7925161123275757,0.3351851999759674
8,0.17539682984352112,0.0005000000237487257,2.062246799468994,0.3142857253551483,0.1666666716337204,1.818627953529358,0.4611110985279083
9,0.16984127461910248,0.0005000000237487257,2.0338168144226074,0.32380953431129456,0.1666666716337204,1.8450417518615723,0.3333333432674408
10,0.18333333730697632,0.0005000000237487257,1.990012764930725,0.34682539105415344,0.1666666716337204,1.8352370262145996,0.3333333432674408
11,0.16825397312641144,0.0005000000237487257,2.0118048191070557,0.32301586866378784,0.1666666716337204,1.8082612752914429,0.3333333432674408
12,0.15793651342391968,0.0005000000237487257,1.991606593132019,0.3214285671710968,0.1666666716337204,1.803846836090088,0.3333333432674408
13,0.17698413133621216,0.0005000000237487257,1.9763844013214111,0.3142857253551483,0.1666666716337204,1.8074471950531006,0.3499999940395355
14,0.15634921193122864,0.0005000000237487257,1.9573577642440796,0.33888888359069824,0.1666666716337204,1.7935177087783813,0.3333333432674408
15,0.17301587760448456,0.0005000000237487257,1.9276766777038574,0.3404761850833893,0.1666666716337204,1.7924659252166748,0.3333333432674408
16,0.17142857611179352,0.0002500000118743628,1.9392703771591187,0.3325396776199341,0.1666666716337204,1.796024203300476,0.3333333432674408
17,0.17222222685813904,0.0002500000118743628,1.9565993547439575,0.329365074634552,0.16851851344108582,1.7949081659317017,0.3333333432674408
18,0.17777778208255768,0.0002500000118743628,1.8959670066833496,0.36269840598106384,0.1666666716337204,1.7955271005630493,0.3333333432674408
19,0.14523810148239136,0.0002500000118743628,1.9292558431625366,0.31507936120033264,0.1666666716337204,1.7932655811309814,0.3333333432674408
20,0.17301587760448456,0.0002500000118743628,1.9204269647598267,0.32777777314186096,0.15555556118488312,1.793601632118225,0.3333333432674408
21,0.15317460894584656,0.0002500000118743628,1.9139360189437866,0.31984126567840576,0.1666666716337204,1.7949192523956299,0.3333333432674408
22,0.16904762387275696,0.0002500000118743628,1.9296698570251465,0.32698413729667664,0.1666666716337204,1.796473503112793,0.3462963104248047
23,0.17619048058986664,0.0002500000118743628,1.8826731443405151,0.3571428656578064,0.1666666716337204,1.799333930015564,0.3333333432674408
24,0.17777778208255768,0.0001250000059371814,1.8822205066680908,0.3373015820980072,0.1666666716337204,1.8141143321990967,0.3333333432674408
25,0.15317460894584656,0.0001250000059371814,1.895385503768921,0.32301586866378784,0.1666666716337204,1.799592137336731,0.2351851910352707
26,0.18174603581428528,0.0001250000059371814,1.871726155281067,0.3444444537162781,0.1666666716337204,1.7978689670562744,0.3333333432674408
27,0.17619048058986664,0.0001250000059371814,1.862230896949768,0.3571428656578064,0.1666666716337204,1.7972934246063232,0.3481481373310089
28,0.1825396865606308,0.0001250000059371814,1.8737211227416992,0.3492063581943512,0.1666666716337204,1.7978332042694092,0.3351851999759674
29,0.1825396865606308,0.0001250000059371814,1.8608088493347168,0.3444444537162781,0.1666666716337204,1.7968814373016357,0.37037035822868347
30,0.16111111640930176,0.0001250000059371814,1.8759381771087646,0.3325396776199341,0.1666666716337204,1.7983179092407227,0.40740740299224854
