epoch,accuracy,learning_rate,loss,top_2_accuracy,val_accuracy,val_loss,val_top_2_accuracy
0,0.17648810148239136,0.0005000000237487257,2.4297375679016113,0.33273810148239136,0.2048611044883728,1.7893295288085938,0.33888888359069824
1,0.18720237910747528,0.0005000000237487257,2.238387107849121,0.35773810744285583,0.1666666716337204,1.844589352607727,0.3326388895511627
2,0.19136904180049896,0.0005000000237487257,2.0948503017425537,0.36547619104385376,0.1666666716337204,1.8488714694976807,0.33472222089767456
3,0.18482142686843872,0.0005000000237487257,2.0561680793762207,0.3574404716491699,0.2430555522441864,1.7703496217727661,0.4159722328186035
4,0.20624999701976776,0.0005000000237487257,1.9798284769058228,0.38184523582458496,0.24236111342906952,1.7708170413970947,0.42152777314186096
5,0.19821429252624512,0.0005000000237487257,1.9560959339141846,0.3747023940086365,0.16875000298023224,1.7997841835021973,0.3791666626930237
6,0.19464285671710968,0.0005000000237487257,1.946507215499878,0.3735119104385376,0.21597221493721008,1.7448666095733643,0.4159722328186035
7,0.20654761791229248,0.0005000000237487257,1.9028085470199585,0.4020833373069763,0.24930556118488312,1.7378017902374268,0.46041667461395264
8,0.2023809552192688,0.0005000000237487257,1.8867616653442383,0.39196428656578064,0.2680555582046509,1.7015994787216187,0.48819443583488464
9,0.20505952835083008,0.0005000000237487257,1.867964267730713,0.39821428060531616,0.2805555462837219,1.6992849111557007,0.5041666626930237
10,0.22232143580913544,0.0005000000237487257,1.8270121812820435,0.40982142090797424,0.23680555820465088,1.7103793621063232,0.4652777910232544
11,0.20892857015132904,0.0005000000237487257,1.8423666954040527,0.3842262029647827,0.25555557012557983,1.6981507539749146,0.4972222149372101
12,0.21458333730697632,0.0005000000237487257,1.8131868839263916,0.40089285373687744,0.2979166805744171,1.6816956996917725,0.47708332538604736
13,0.21904762089252472,0.0005000000237487257,1.7922282218933105,0.4163690507411957,0.2527777850627899,1.683201551437378,0.4854166805744171
14,0.2366071492433548,0.0005000000237487257,1.7708022594451904,0.43095237016677856,0.24444444477558136,1.6757334470748901,0.5131944417953491
15,0.23303571343421936,0.0005000000237487257,1.766358494758606,0.418154776096344,0.25833332538604736,1.682565689086914,0.4972222149372101
16,0.23988094925880432,0.0005000000237487257,1.7519618272781372,0.4330357015132904,0.27986112236976624,1.661620020866394,0.48819443583488464
17,0.24196428060531616,0.0005000000237487257,1.7409720420837402,0.431547611951828,0.31041666865348816,1.6527482271194458,0.5138888955116272
18,0.2502976059913635,0.0005000000237487257,1.7342976331710815,0.43809524178504944,0.29652777314186096,1.6452974081039429,0.5083333253860474
19,0.2770833373069763,0.0005000000237487257,1.7032946348190308,0.4526785612106323,0.27986112236976624,1.6376168727874756,0.518750011920929
20,0.269345223903656,0.0005000000237487257,1.712051510810852,0.44880953431129456,0.25902777910232544,1.651294231414795,0.49166667461395264
21,0.2770833373069763,0.0005000000237487257,1.6916767358779907,0.45773810148239136,0.29652777314186096,1.6323752403259277,0.49861112236976624
22,0.2946428656578064,0.0005000000237487257,1.6731468439102173,0.4779762029647827,0.26527777314186096,1.6304433345794678,0.5111111402511597
23,0.2750000059604645,0.0005000000237487257,1.6815783977508545,0.4625000059604645,0.2736110985279083,1.6462489366531372,0.4958333373069763
24,0.2764880955219269,0.0005000000237487257,1.6867430210113525,0.4657738208770752,0.27916666865348816,1.6120312213897705,0.5173611044883728
25,0.2860119044780731,0.0005000000237487257,1.6532089710235596,0.4851190447807312,0.2680555582046509,1.6376185417175293,0.49861112236976624
26,0.29851189255714417,0.0005000000237487257,1.6596535444259644,0.48154762387275696,0.2993055582046509,1.6408156156539917,0.4972222149372101
27,0.30863094329833984,0.0005000000237487257,1.639652967453003,0.49761903285980225,0.3027777671813965,1.6097395420074463,0.5215277671813965
28,0.30297619104385376,0.0005000000237487257,1.6340258121490479,0.5,0.28611111640930176,1.5971108675003052,0.5319444537162781
29,0.29970237612724304,0.0005000000237487257,1.6286052465438843,0.4898809492588043,0.2874999940395355,1.6065343618392944,0.5131944417953491
30,0.30446428060531616,0.0005000000237487257,1.6392813920974731,0.4988095164299011,0.29027777910232544,1.597625732421875,0.5201388597488403
31,0.2961309552192688,0.0005000000237487257,1.6334176063537598,0.4973214268684387,0.30069443583488464,1.6314479112625122,0.4972222149372101
32,0.3187499940395355,0.0005000000237487257,1.6194158792495728,0.5139880776405334,0.28333333134651184,1.6007444858551025,0.5159721970558167
33,0.2991071343421936,0.0005000000237487257,1.6223243474960327,0.4943452477455139,0.3270833194255829,1.5842665433883667,0.5270833373069763
34,0.30863094329833984,0.0005000000237487257,1.6176836490631104,0.5041666626930237,0.3131944537162781,1.5877115726470947,0.5222222208976746
35,0.3273809552192688,0.0005000000237487257,1.6084898710250854,0.5288690328598022,0.3166666626930237,1.5739891529083252,0.5326389074325562
36,0.3300595283508301,0.0005000000237487257,1.5936120748519897,0.524404764175415,0.3263888955116272,1.5772665739059448,0.5347222089767456
37,0.3255952298641205,0.0005000000237487257,1.593644618988037,0.5288690328598022,0.32430556416511536,1.5834423303604126,0.5361111164093018
38,0.3166666626930237,0.0005000000237487257,1.612978219985962,0.5110118985176086,0.3152777850627899,1.5857210159301758,0.5249999761581421
39,0.3330357074737549,0.0005000000237487257,1.5920213460922241,0.524404764175415,0.3305555582046509,1.5742608308792114,0.5354166626930237
40,0.3366071283817291,0.0005000000237487257,1.5883808135986328,0.5333333611488342,0.34513887763023376,1.5556623935699463,0.5652777552604675
41,0.337797611951828,0.0005000000237487257,1.5832823514938354,0.5407738089561462,0.3236111104488373,1.587740182876587,0.5305555462837219
42,0.3330357074737549,0.0005000000237487257,1.5920356512069702,0.531845211982727,0.3375000059604645,1.5599448680877686,0.5513888597488403
43,0.3366071283817291,0.0005000000237487257,1.5908838510513306,0.5330356955528259,0.3166666626930237,1.559324860572815,0.5479166507720947
44,0.33869048953056335,0.0005000000237487257,1.573090672492981,0.5538690686225891,0.3618055582046509,1.5410741567611694,0.5763888955116272
45,0.3449404835700989,0.0005000000237487257,1.5739375352859497,0.550595223903656,0.3583333194255829,1.5479568243026733,0.5562499761581421
46,0.34315475821495056,0.0005000000237487257,1.5744168758392334,0.5491071343421936,0.3395833373069763,1.6042428016662598,0.5236111283302307
47,0.34136903285980225,0.0005000000237487257,1.5699079036712646,0.5416666865348816,0.3513889014720917,1.556951880455017,0.5562499761581421
48,0.349702388048172,0.0005000000237487257,1.5665974617004395,0.5428571701049805,0.3152777850627899,1.5666167736053467,0.53125
49,0.3511904776096344,0.0005000000237487257,1.563670039176941,0.5497024059295654,0.3333333432674408,1.5440841913223267,0.5347222089767456
50,0.3380952477455139,0.0005000000237487257,1.565947413444519,0.5583333373069763,0.34166666865348816,1.544090747833252,0.5388888716697693
51,0.34434524178504944,0.0005000000237487257,1.5686792135238647,0.5470238327980042,0.3652777671813965,1.5622334480285645,0.5493055582046509
52,0.3464285731315613,0.0005000000237487257,1.550832748413086,0.5502976179122925,0.34513887763023376,1.5499516725540161,0.5361111164093018
53,0.3470238149166107,0.0002500000118743628,1.5604547262191772,0.5517857074737549,0.3618055582046509,1.5403366088867188,0.5604166388511658
54,0.3511904776096344,0.0002500000118743628,1.5474871397018433,0.5589285492897034,0.34166666865348816,1.5505375862121582,0.5416666865348816
55,0.3485119044780731,0.0002500000118743628,1.5448296070098877,0.557440459728241,0.3784722089767456,1.5398942232131958,0.5715277791023254
56,0.3553571403026581,0.0002500000118743628,1.55742609500885,0.5622023940086365,0.37013888359069824,1.5242962837219238,0.5604166388511658
57,0.3494047522544861,0.0002500000118743628,1.5527065992355347,0.550000011920929,0.375,1.5149049758911133,0.574305534362793
58,0.3645833432674408,0.0002500000118743628,1.5460866689682007,0.5577380657196045,0.3583333194255829,1.5331308841705322,0.5729166865348816
59,0.3598214387893677,0.0002500000118743628,1.5441457033157349,0.5705357193946838,0.3430555462837219,1.5439155101776123,0.5729166865348816
60,0.3642857074737549,0.0002500000118743628,1.5383189916610718,0.5595238208770752,0.35972222685813904,1.5292218923568726,0.5826388597488403
61,0.3574404716491699,0.0002500000118743628,1.5500973463058472,0.550595223903656,0.3687500059604645,1.528918981552124,0.5569444298744202
62,0.355654776096344,0.0002500000118743628,1.5394724607467651,0.5758928656578064,0.3819444477558136,1.5170395374298096,0.5645833611488342
63,0.3752976059913635,0.0002500000118743628,1.5234044790267944,0.5794642567634583,0.3673610985279083,1.5147805213928223,0.5611110925674438
64,0.3708333373069763,0.0002500000118743628,1.524808406829834,0.574999988079071,0.375,1.5133997201919556,0.5902777910232544
65,0.37261903285980225,0.0002500000118743628,1.5310087203979492,0.5705357193946838,0.3743055462837219,1.5114734172821045,0.5659722089767456
66,0.3616071343421936,0.0002500000118743628,1.5482670068740845,0.5625,0.35208332538604736,1.5426177978515625,0.5548611283302307
67,0.3705357015132904,0.0002500000118743628,1.532223105430603,0.5747023820877075,0.3513889014720917,1.5338661670684814,0.5513888597488403
