epoch,accuracy,learning_rate,loss,top_2_accuracy,val_accuracy,val_loss,val_top_2_accuracy
0,0.15793651342391968,0.0005000000237487257,2.6641712188720703,0.32301586866378784,0.1666666716337204,1.8336241245269775,0.3333333432674408
1,0.16746032238006592,0.0005000000237487257,2.5285918712615967,0.3063492178916931,0.1666666716337204,2.098886251449585,0.3333333432674408
2,0.16984127461910248,0.0005000000237487257,2.3494110107421875,0.341269850730896,0.1666666716337204,2.0757367610931396,0.3333333432674408
3,0.16190476715564728,0.0005000000237487257,2.3161563873291016,0.30396825075149536,0.1666666716337204,2.1092514991760254,0.3333333432674408
4,0.16825397312641144,0.0005000000237487257,2.2131922245025635,0.3563492000102997,0.1666666716337204,2.288998603820801,0.3333333432674408
5,0.17777778208255768,0.0005000000237487257,2.1510493755340576,0.34682539105415344,0.1666666716337204,2.276244878768921,0.3333333432674408
6,0.15634921193122864,0.0005000000237487257,2.1757118701934814,0.329365074634552,0.1666666716337204,2.0894713401794434,0.3333333432674408
7,0.15714286267757416,0.0005000000237487257,2.1479744911193848,0.31190475821495056,0.1666666716337204,1.9717636108398438,0.3333333432674408
8,0.17301587760448456,0.0005000000237487257,2.098839282989502,0.3182539641857147,0.1666666716337204,2.0467758178710938,0.3333333432674408
9,0.16984127461910248,0.0002500000118743628,2.03291916847229,0.34365078806877136,0.18703703582286835,2.1022415161132812,0.3333333432674408
10,0.18095238506793976,0.0002500000118743628,2.0331826210021973,0.33174604177474976,0.21851852536201477,2.1222848892211914,0.3333333432674408
11,0.17222222685813904,0.0002500000118743628,2.0260260105133057,0.33492064476013184,0.27222222089767456,2.1010828018188477,0.3333333432674408
12,0.16190476715564728,0.0002500000118743628,2.018019199371338,0.3420634865760803,0.1666666716337204,2.1031241416931152,0.3333333432674408
13,0.16031746566295624,0.0002500000118743628,1.98771333694458,0.3492063581943512,0.1666666716337204,2.0805296897888184,0.3333333432674408
14,0.17777778208255768,0.0002500000118743628,1.9604439735412598,0.35555556416511536,0.1666666716337204,2.031365394592285,0.3333333432674408
15,0.16904762387275696,0.0002500000118743628,1.9798078536987305,0.3333333432674408,0.1666666716337204,2.0486643314361572,0.3333333432674408
